ID,29.0,3297.0,3353.0,3354.0,3675.0,3678.0,3679.0,3681.0,3687.0,3680.0,UNK5,UNK6,UNK11
ENSMUSG00000000093-B,0.8730104774349557,1.1490616944061631,0.0,2.7967166360725697,0.8577936706532229,1.2122768599186078,0.996549794818076,0.0,0.0,2.7260689905356754,,,
ENSMUSG00000000384-B,5.49404675139127,5.89359067967369,6.0996740609599165,6.674202629845268,5.9523300843823765,5.728538058144582,5.485098301245737,5.652457392263169,5.6283768867473585,5.627675158848069,,,
ENSMUSG00000000555-B,0.0,1.1490616944061631,1.0171445588206196,0.0,1.3920587302015612,0.0,0.996549794818076,1.516186176602071,0.950129500962719,1.6351455009376972,,,
ENSMUSG00000000562-B,1.8050621101133713,0.0,2.0256410358124612,2.1919237639606233,2.339514651745793,0.7298921553575857,1.994821593098696,0.9487275708515492,0.950129500962719,1.26551241128293,,,
ENSMUSG00000000627-B,5.985524350486924,5.80209820933566,6.03356129291538,5.88986315062242,5.749459283491698,6.0486066619847945,5.721142432420951,5.255756822274886,5.922458312048323,5.87206928076996,,,
ENSMUSG00000001021-B,0.0,2.5535532966333583,0.0,0.0,0.0,0.0,0.996549794818076,0.9487275708515492,1.924532526736355,2.173228063769997,,,
ENSMUSG00000001029-B,2.5822871989377965,1.7804748308724707,1.0171445588206196,2.5257827605687417,2.741111574405524,2.1018435249754197,3.315711772380074,2.238994121667222,2.2412862735978982,1.9291288239055664,,,
ENSMUSG00000001418-B,6.180055102104422,6.034257418147882,6.355594698040503,6.001236335682759,5.771079210065869,6.185433412507735,6.037590362254681,6.306230170180291,6.309101053298977,6.125199899182586,,,
ENSMUSG00000001555-B,2.366644885419965,3.7199457983154702,4.031980716191823,4.486383661200133,3.806966865794717,3.257115710974149,2.993956715289905,3.0774748161582,3.2308815678057554,3.124773465189077,,,
ENSMUSG00000001767-B,4.551514675891402,6.388935774164417,5.916159716976274,5.830777122583726,5.989692628531782,5.577566980608663,5.2786710971260185,6.144917498853833,5.544431530255338,5.333263547603595,,,
ENSMUSG00000001864-B,4.78698215594129,5.133213798857543,4.491987290375857,5.331296010904509,4.838800478582613,4.587846738615102,5.08075782937359,5.704853278078909,4.295790716138331,4.715578504394268,,,
ENSMUSG00000001918-B,3.3428800278824533,1.7804748308724707,1.0171445588206196,1.1307427878186629,2.0871432730895356,2.307746365720294,3.315711772380074,3.4895255802116,2.2412862735978982,1.6351455009376972,,,
ENSMUSG00000001946-B,4.070228973824679,4.356364842565787,5.077460670403684,4.764140134967442,4.956697586257296,5.363501277300891,4.385738477574488,5.389823511734513,4.7600766776921235,5.382655123683128,,,
ENSMUSG00000002068-B,5.692659326829475,4.974639576690689,4.676595798905183,3.93324914172084,4.87917953708514,5.408930961766768,4.900212737484373,4.986210429671472,5.071317021097913,5.521428539089677,,,
ENSMUSG00000002500-B,0.0,1.1490616944061631,0.0,1.1307427878186629,0.0,1.2122768599186078,0.0,0.0,0.950129500962719,1.6351455009376972,,,
ENSMUSG00000002550-B,5.966466687820081,6.21065707058328,5.618348259489192,6.10462448145894,5.291914387636139,5.084309037143548,5.721142432420951,5.512484097753951,5.149166057254378,5.358170694297612,,,
ENSMUSG00000002718-B,7.0842755193572495,6.78911170869269,6.879284847490589,6.6053591405925305,7.041928639677442,7.313278746003579,6.838641587936454,7.0256220264663725,7.059079888205749,6.833296566809748,,,
ENSMUSG00000002732-B,3.0846300141716005,2.5535532966333583,4.119567586844517,3.024725170837304,3.1894524521915923,1.861582412932209,1.994821593098696,3.228283957404142,2.911561692692872,3.0037154138950095,,,
ENSMUSG00000002984-B,7.858923583492502,7.247873591971694,7.618874797871967,8.215479190123132,7.366999371419728,7.416982401982117,7.585584237631034,6.918766298885341,7.118347466980959,7.136586390475181,,,
